rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id
rec-3116-org, james, kulacz, , clermont street, eden park, st ives, 2259, qld, 19850222, 7239177
rec-3103-org, nasyah, gogel, 15, herschell circuit, leafleigh, glenmore park, 3178, vic, 19310714, 3118939
rec-500-org, deakin, byrt, 18, gosman close, , mulgrave east, 2206, vic, 19451014, 6438614
rec-3594-org, joel, dixon, 9, mcclelland avenue, drumwood, newham, 6023, nt, 19510104, 3877072
rec-3552-org, dillon, whatman, 16, parkhill street, yalkara, cranbourne, 2745, wa, 19820605, 6321289
rec-248-org, annabelle, noble, 1, stenhouse close, the dales, belmont, 2470, nsw, 19500225, 7171567
rec-2564-org, madeleine, angerson, 69, morrissey street, cooee, st kilda, 3909, sa, 19780209, 8360823
rec-386-org, lucas, mccarthy, 50, nicklin crescent, , bayswater, 2144, nsw, 19601101, 5188554
rec-847-org, liam, marshal, 62, gurnai place, sommerset park, jolimont, 3215, vic, 19700420, 3211359
rec-1425-org, ruby, whiteley, 2, tadgell place, tressing fields, crows nest, 2210, vic, 19391216, 8304397
rec-1428-org, , plane, 1453, beauchamp street, , harbord, 3002, nsw, , 1828492
rec-2376-org, kiara, george, 5, severne crescent, maybank, woodcroft, 4010, nsw, 19460525, 5459008
rec-901-org, william, tossell, 17, lutana street, naranda, craigmore, 2500, nsw, 19250116, 5322906
rec-833-org, mitchell, mcmellon, 84, osmand street, executive arcade, toorak, 3016, vic, 19080412, 4647270
rec-2499-org, jasmine, drechsler, 4, mahon place, inglewood, belmont, 2085, qld, 19510302, 9479653
rec-937-org, alisha, stubbs, 14, mokoan place, st francis vlge, devonport, 4157, vic, 19750817, 7300376
rec-1372-org, emiily, persing, 540, rivett street, rp 729, seven hills, 4563, vic, 19880410, 9964203
rec-3443-org, zarran, bloomfield, 51, macgregor street, sherwood, lockleys, 2766, wa, 19000810, 3202559
rec-685-org, madison, hoffman, 2, evelyn owen crescent, seabrook chambers, highbury, 2221, vic, 19160108, 5958443
rec-644-org, ainsley, reid, 114, condamine street, , loftus, 2533, vic, 19271010, 1269695
rec-1728-org, isobel, stephenson, 60, wilkins street, blackridge flyfishing school, cobdogla, 2168, wa, 19370922, 2692756
rec-954-dup-0, elysse, hinchcliff, 174, alabaste rstreet, , riverwood, 2800, sa, 19270221, 3734686
rec-209-dup-0, kayla, tu, 6, chauvel circle, adventist retireemnt village, coleambally, 3137, qld, 19980329, 7125552
rec-401-org, kyle, sounness, 52, landells place, wildefell, frankston, 5114, nsw, 19041116, 2653028
rec-897-org, max, cowell, 60, pickworth street, warrawong, o'connor, 5600, wa, 19970409, 7619744
rec-2647-org, alexandra, stosh, 87, warrumbul street, pioneer lodge, birrong, 6100, vic, 19491111, 2617111
rec-450-org, fraser, lease, 49, dryandra street, the mount, ringwood, 2759, vic, 19940709, 2516271
rec-519-org, tarnee, dixon, 213, starke street, nioka, eleebana, 5091, nsw, 19191017, 6935479
rec-444-org, jessica, lowe, 4, pattinson crescent, grand view, wyoming, 2753, nsw, 19860916, 1191526
rec-2222-org, mitchell, baillie, 43, robson street, karingah, williamstown, 6062, vic, 19701012, 3971954
rec-313-org, hayden, petersen, 97, slavin place, emerald garden, eastwood, 2036, vic, 19141112, 6807594
rec-1442-dup-1, erin, paterson, 5, aspinall street, , albio park, 4813, qld, 19481126, 5219471
rec-3686-org, heath, dietmayer, 31, grevillea street, karkatt, adelong, 2577, vic, 19390817, 4835083
rec-936-org, dylan, armanini, 225, dominion circuit, cornucopia, burwood, 3148, vic, 19470102, 6633066
rec-3176-org, emiily, auch-schwelk, 179, bonython street, medical centre, pimlico, 3193, vic, 19780218, 8499263
rec-13-org, dean, harrington, 30, sambell place, the manoa, loganlea, 2138, wa, 19530516, 7667197
rec-968-org, olivia, goodrum, 21, kardang street, mawingo, crescent head, 4019, wa, 19850428, 7307628
rec-2770-org, abbey, araujo, 4, shean place, , bundaberg, 3121, vic, 19480506, 2343595
rec-669-org, angelina, cannell, 142, broadbent street, lewin lodge, hamilton, 4207, vic, 19320524, 3236056
rec-923-org, , white, 301, telopea park, glenlee, botany, 5010, nsw, 19210531, 2604630
rec-3641-org, jessica, reid, 280, medley street, warra creek, ballarat, 3149, nsw, 19830907, 1067529
rec-2784-org, casey, samulewicz, 121, burns circuit, , auburn, 5158, nsw, 19500320, 7495965
rec-3371-org, jackson, urmonas, 121, ryrie street, poitrel, ashfield, 3192, nsw, 19180120, 4913144
rec-651-org, jayden, hingston, 116, alawa street, longplain, wendouree, 3138, qld, 19171120, 6243938
rec-3619-org, benjamin, coleman, 215, southern cross drive, ra 58, loftus, 2429, vic, 19010401, 3219120
rec-2777-org, caleb, norvill, 216, batchelor street, summit cottage, kempsey, 3073, tas, 19090301, 4708722
rec-844-org, matthew, pantazopoulos, 51, gratwick street, villa 3, wyoming, 4405, sa, 19400824, 2440497
rec-259-org, bayden, bobroff, 3, dryandra street, , whyalla, 7030, vic, 19110115, 7550689
rec-1441-org, shannon, haupt, 41, fihelly street, rowethorpe, macgregor, 4300, sa, 19070208, 8639324
rec-723-org, leon, longo, 466, , lyndon caves, grenfell, 6004, sa, 19840105, 4769046
rec-1874-org, rory, ikonomou, 20, nambir court, , orange, 3134, vic, 19970104, 6484308
rec-1496-org, sachin, bishop, 15, david street, silverweir, murray bridge, 3218, qld, 19041212, 4274548
rec-2691-org, harley, bizjak, 8, roughsey place, conmurra, dover gardens, 3043, qld, 19671030, 2461092
rec-892-dup-2, jesse, muehlberg, , reuther street, blue hklls, parramatat, 3300, qld, 19300518, 6631613
rec-2633-dup-0, soph ie, snell, 4, vaughan garden, arcadia, hahndorf, 2372, tas, 19231114, 8638391
rec-874-dup-1, peyton, cupo, 22, mathieson crescent, laughalel farm, camperdown, 2233, qld, 19950710, 6865403
rec-1378-org, emiily, millar, 79, bissenberger crescent, berkeley vlge, toowoomba, 4350, nsw, 19090414, 2076491
rec-891-dup-2, madelne, birchby, 7, dixonddrive, jestarlei, thornlime, 2208, wa, 19761231, 2722141
rec-157-org, joel, pride, 28, brache place, abbotsley cottage, bonnet hill, 2219, wa, 19590609, 6441615
rec-3574-org, aidan, hague, 32, goodman street, yambira, avoca beach, 4213, qld, 19671027, 6181261
rec-984-org, aidan, nicolle, 14, bennelong crescent, , eatons hill, 2259, vic, , 4512429
rec-63-dup-1, olivia, white, 192, , shoppingvillage, mirrabooka, 2260, vic, 19000106, 4996142
rec-106-dup-0, bradley, bishop, 14, spica street, yakilil park, bamawm, 5107, nsw, 19420318, 6888719
rec-442-org, lucas, reid, 5569, greenvale street, glen ayre, tongala, 3251, vic, 19300702, 9790835
rec-328-org, charlie, apted, 16, narryer close, compass adjuster hills, armidale, 5112, vic, 19441211, 7431139
rec-457-org, emmet, rafanelli, , yarra street, section, forest hill, 5159, qld, 19060720, 6458332
rec-1894-dup-2, ruby, reid, 8, throsby crdscent, , paralowie, 6312, vic, 19250929, 9951759
rec-3042-org, isabella, green, 21, boolee street, upton, katherine, 2257, vic, 19581016, 1425927
rec-2964-org, tayah, rybak, 35, morgan crescent, millbay, rochedale south, 2800, wa, 19070503, 7314941
rec-203-org, lushia, maclennan, 18, adcock place, kyeema, lismore, 6163, vic, 19731028, 1145399
rec-2727-org, barnaby, stanley, 84, pulleine crescent, pine hill, port douglas, 3153, vic, 19591226, 8061133
rec-294-org, samuel, mahony, 132, clift crescent, bonnie doon, booval, 2152, nsw, 19480217, 4347028
rec-2391-org, alexander, schaller, 1, mclorinan street, hillbyrne, manunda, 4051, vic, 19050712, 5516192
rec-1178-org, bradley, white, 16, hammond close, rosetta village, toormina, 4169, qld, 19210921, 7769920
rec-1166-org, isabelle, pascoe, 27, hallen close, , williamstown, 4670, nsw, 19440710, 4606557
rec-243-org, roberta, mcgregor, 87, strickland crescent, corella, cranbourne, 2535, sa, 19050306, 1712881
rec-2131-org, dante, dixon, 38, fullagar crescent, , hoskinstown, 2031, vic, 19310312, 4406047
rec-236-org, emma, narulla, 45, narran street, , garbutt, 2111, nsw, 19690411, 1806285
rec-2889-dup-0, joshua, dinnison, , van praag place, the hom estead, wallan, 2360, vic, 19660205, 9606221
rec-1388-org, ka, nguyen, 66, dixon drive, archdale back, warilla, 3844, vic, 19320525, 2537118
rec-3792-org, jett, monaco, 167, liversidge street, collier park vlge, , 4865, vic, 19420721, 9463229
rec-3277-org, lilly, scherf, 14, may gibbs close, karmont, golden bay, 4500, vic, 19350921, 6950881
rec-189-org, rachel, boyle, 13, rosella street, leisure living vlge, seelands, 2150, nsw, 19900801, 1167341
rec-2627-org, isabella, sloniec, 169, furneaux street, clear creek, sale, 2428, sa, 19551123, 7230441
rec-2254-dup-2, sarah, webb, 39, mcfarlanplace, t int-sec ngarden, coomaleidgup, 6023, nsw, 19970702, 8244083
rec-3762-org, brooke, reid, 143, kitchener street, , coffs harbour, 3082, vic, 19430321, 7366937
rec-1211-org, samir, tomney, 61, stuart street, mt providence hostel, orange, 5280, sa, 19591020, 2113283
rec-2765-org, william, stephenson, 55, grounds crescent, corcoran, vincent, 3156, sa, 19850408, 3052898
rec-1959-org, mackinley, webb, 1, baynton street, jarrah rd shopping town, orange, 6152, qld, 19120930, 3465838
rec-807-dup-0, leo, heyer, 3, slessors crescent, mt forrest, ormeau, 2234, vic, 19200228, 4301865
rec-1233-org, kayne, baars, 58, malcolm place, cornucopia, logan reserve, 6210, wa, 19151014, 2604606
rec-718-org, emiily, nevin, 114, duffy street, retirement village, jervois, 2798, nsw, 19920226, 5140294
rec-3707-dup-1, georgia, dignam, 73, mccay place, brentwood vlge, daylesford, 3216, nsw, , 7778628
rec-2439-org, hayley, david, 30, christmas street, brannigans, penrith, 5064, qld, 19451219, 7348094
rec-2244-org, benjamin, myles, 32, sheehan street, tricorne (cnr scone r road, birkdale, 4304, vic, 19271010, 6431479
rec-813-org, luke, portlock, , zincke close, clear creek, margaret river, 2320, vic, 19530103, 8473545
rec-2109-org, jacob, green, 3, roper place, moorilla, maryborough, 5042, sa, 19501221, 1047185
rec-1583-org, stephanie, rundle, 13, cobb crescent, east lake, manunda, 3305, nsw, 19681103, 8292280
rec-181-org, luke, poumako, 162, scratchley place, spring creek, annandale, 4370, wa, 19491102, 7225919
rec-843-org, hannah, neville, 11, jaeger circuit, , geelong east, 2216, vic, 19160830, 6099546
rec-2398-org, benjamin, paterson, 19, badcoe street, cleveland, kingsford, 4124, nsw, 19860525, 1612974
rec-3861-org, cooper, lowe, 41, leahy close, urambi vlge, aldgate, 2347, nsw, 19790418, 8155466
rec-172-org, hayley, webb, 30, hodgkinson street, arabian stud kelkette park, pearcedale, 4370, nsw, 19431020, 6456768
rec-3835-org, alana, reid, 56, pierces creek, brookfield, burwood east, 4101, nsw, 19701014, 3089427
rec-2925-dup-3, emiily, lyden, 279, market town centre, marsden street, cleveland, 7268, nsw, 19421122, 5252810
rec-3284-dup-0, nicoll, jack, 18, freda gibso n circuit, tintagel, sanctuary point, 2047, tas, 19440114, 4318182
rec-3295-org, dylan, angerson, 6, naismith place, kilnacrott, morwell, 2539, vic, 19140907, 1791556
rec-3316-org, emma, homann, 12, mcintyre street, avalyn, fairlight, 2462, nsw, 19211120, 4125753
rec-466-dup-0, jessica, miles, 20, maclea ysutreet, grandvview, aubuan, 2011, qld, 19210108, 6182257
rec-310-org, alisha, coleman, 38, sugarloaf circuit, ainslie house, jindalee, 2220, nsw, 19731016, 6978590
rec-3437-org, oliver, matthews, 6, faunce crescent, , deniliquin, 2121, qld, 19240911, 7096945
rec-1591-org, brooke, stanley, 6, alpen street, linvale, latrobe, 3148, tas, 19610922, 5995657
rec-2496-dup-0, william, fornarino, 126, macgregor street, , charlesyown, 5049, wa, 19830402, 6064420
rec-2828-org, william, lupoi, 61, , albion, eastern creek, 6024, qld, 19410727, 3617137
rec-848-org, daniel, coffey, 26, parkhill street, langi, islington, 3186, qld, 19270224, 3714025
rec-3418-org, flynn, roccatti, 36, lienhop street, milly milly, st ives, 3216, qld, 19930619, 8603121
rec-2837-org, elki, trent, 27, wray place, the mews royal hotel bldg, gawler east, 3152, nsw, 19600211, 5679502
rec-2152-org, charlotte, webb, 98, tompsitt court, moriah, wellington point, 2077, nsw, 19190926, 1192096
rec-596-dup-2, desilva, jasper, 15, sangster place, cambo oya, broome, 3023, wa, 19310208, 1187147
rec-258-org, peter, webb, 4, florentine circuit, oak park, blair athol, 4703, nsw, 19691212, 5765170
rec-1478-org, william, roling, 2, mcarthur place, kalang, burpengary, 2195, nsw, 19690702, 5873269
rec-3829-org, alaiyah, grubb, 4, higinbotham street, warrumbungle, seacliff, 3226, vic, 19100321, 1079455
rec-3272-dup-3, trye, held, 19, kookaburra village, holman street, peregianzbeach, 5266, nsw, 19520113, 6176252
rec-2961-org, oscar, maynard, 186, sidaway street, , bligh park, 0830, wa, 19350126, 9542823
rec-2640-org, timothy, hanna, 10, titheradge place, rosetta village, port macquarie, 4740, wa, 19740401, 3449819
rec-242-org, lachlan, paine, 55, sullivan crescent, mount patrick, black hill, 4503, vic, 19101123, 6513286
rec-3252-org, alexander, reid, 54, lukin place, , ashfield, 2125, tas, 19380921, 5159551
rec-3752-dup-0, thomas, tossell, 4, mcginness street, , adamstown heights, 4670, nsw, 19690619, 1062146
rec-3606-org, sean, kantamessa, 33, sheehy street, carrington retrmnt vlge, maryborough, 3042, vic, 19480229, 4028468
rec-3542-dup-1, kirr, gaskin, 15, , jodayne, auburn, 4034, vic, 19010304, 6678130
rec-88-dup-0, neneh, ryan, 13, morgan c eescent, westport, toowoomba, 2106, nsw, 19900120, 3434805
rec-1729-org, marcus, mason, 166, warring place, riversdale caravan park, canterbury, 3079, qld, 19130226, 3557171
rec-3267-org, caitlin, pulvirenti, 373, macpherson street, edwards chambers, coffs harbour, 4061, vic, 19270818, 1900285
rec-1430-dup-1, lowe, alyssa, 37, howitt street, the meadows, wamberal, 5063, nsw, 19470626, 1362480
rec-2993-org, silas, puspawata, 152, castieau street, sunnyspot farm, murray bridge, 2204, nsw, 19850806, 9411656
rec-3652-org, christian, berry, 11, chauvel street, mount patrick, mosman, 3097, nsw, 19220830, 7641989
rec-1855-org, daniele, campbell, 11, wakefield garden, nazareth village, old beach, 3550, sa, 19860419, 2659961
rec-1724-org, michael, white, 2, goodwin street, entwood, korora, 6000, nsw, 19640706, 4600379
rec-232-org, lily, wilkins, 4, backhouse street, woorabinda, patterson lakes, 3687, vic, 19430508, 3702786
rec-232-dup-0, lily, wilkons, 52, backhouse street, woorabinda, pattersn lakes, 3687, vic, 19430508, 3702786
rec-1985-org, rhys, snelling, 13, tauss place, elmwood, kingsville, 4573, wa, 19850822, 7043113
rec-858-org, chloe, clarke, 38, blackman crescent, emerald garden, orange, 4800, vic, 19871218, 3350579
rec-3811-org, charlotte, rogan, 1, webster street, wayamba, alfred cove, 2830, vic, 19320125, 3874442
rec-3123-dup-0, james, bastin, 36, frater crbescent, mlc building, st kilda east, 6163, vic, 19580628, 9981914
rec-2260-org, brooklyn, green, 4, , strathlea, lavington, 2440, sa, 19170916, 6332816
rec-3914-org, delaney, stanley, 5, cockburn street, rosehill, toowoomba, 3395, nsw, 19120713, 6536621
rec-1065-org, gabrielle, whiteley, 33, poole place, kainga, winston hills, 4427, nsw, 19570527, 5911980
rec-1599-org, michael, bencze, 203, chauvel street, burrawong park, kilsyth, 2146, vic, 19440306, 8871778
rec-3833-org, ryleh, brock, 106, phillip avenue, the yukana retirement village, mulwala, 2455, wa, , 5358296
rec-3872-org, isabella, nguyen, 57, marshall street, serenity, devonport, 2224, nsw, 19810516, 1381879
rec-3680-org, brooke, white, 53, allambee court, amaroo hostel, corrimal, 2228, nsw, 19030924, 5721750
rec-1356-org, elizabeth, early, 5, haswell place, baybreeze, pitt town, 2754, nsw, 19891103, 7275038
rec-3513-org, talia, reid, 147, sid barnes crescent, tathra, berowra heights, 2170, vic, 19230203, 4712927
rec-3510-org, mary, mate, 6, fitchett street, jarkhellms, bribie island, 2228, nsw, 19540725, 5151134
rec-1662-org, angelica, britten, 10, wilkins street, argyle village, carlingford, 2305, vic, 19040116, 3978249
rec-2262-org, kirra, horsley, 3, pinkerton circuit, swanleigh, cygnet, 3199, vic, 19260116, 4306922
rec-814-org, sascha, clarke, , perry drive, rockette lodge, south perth, 4054, vic, 19991011, 5938504
rec-2691-dup-2, harley, jolly, 8, roughsey place, conmurra, dover gardens, 3043, qld, 19671030, 2461092
rec-1442-dup-2, erin, paterson, 5, aspinalls treet, , albion park, 4814, qld, 19481126, 5219471
rec-1274-org, james, ryan, 63, light street, tambo, bundamba, 3340, vic, 19690319, 7026873
rec-704-org, , neumann, 82, pennington crescent, cooranga, bundaberg, 4670, qld, 19960124, 7146875
rec-619-org, imogen, white, 8, glyde place, st 1d, toodyay, 7320, qld, 19091122, 1772360
rec-3956-org, ruby, wang, 19, bowser place, lumeah cottage, coffs harbour, 3280, wa, 19140526, 2413602
rec-2050-org, gabriel, moulton, 15, lander crescent, courallie, northgate, 4217, vic, 19450603, 2754299
rec-2234-dup-0, kayne, iliopoulos, 46, larakiastreet, sec 311, twin hills, 5272, nsw, 19740323, 9357401
rec-1781-dup-1, laklynn, miles, 23, bunya close, up the back, barrack point, 5074, nsw, , 7643501
rec-402-org, angelina, nysten, 13, fleetwood smith street, northcliffe, railton, 4868, vic, 19181231, 5506984
rec-3495-org, abbey, kasehagen, 45, oakover circuit, old barn, dundowran, 4217, qld, 19920102, 5971073
rec-2413-org, mikhayla, eyre, 1, wilhelmi crescent, thomond, windsor, 2063, vic, 19050327, 8766126
rec-3923-org, ethan, calantzis, 18, forsythe street, unt 2, alfred cove, 6110, wa, 19830710, 6070168
rec-3029-org, ruby, lahey, 3, paterick place, villa 18, keysborough, 3156, nsw, 19850208, 1409341
rec-1752-org, matthew, , 78, maddock place, nyrraby, south brisbane, 5076, nsw, 19110615, 6231503
rec-2265-org, teresa, hingston, 11, cornish place, sun city resort, fullarton, 2137, nsw, 19040317, 3199768
rec-1312-org, dylan, dorrell, 43, lacey place, belgrano glenalvie, coolum beach, 6105, vic, 19140927, 9478617
rec-1665-dup-0, oscar, potempa, 6, ponderossa, max henry crescent, crib point, 3029, sa, 19280707, 3563502
rec-3707-org, georgia, dignam, 66, mccay place, brentwood vlge, daylesford, 3216, nsw, 19660610, 7778628
rec-1445-org, justin, george, 27, yumba avenue, katherine low leve, forest hill, 2530, vic, 19850715, 2885921
rec-2119-dup-0, connor, hilton, 20, mackenzie street, parra ekena, kurri kurri, 4701, vic, 19510908, 2641578
rec-1785-org, caitlin, stubbs, 14, appel crescent, burramunda, hinchinbrook, 2627, qld, 19171120, 4799616
rec-155-org, jory, tyack, 21, fidge street, john flynn medical centre, modbury heights, 4121, nsw, 19170713, 6264802
rec-2236-org, tara, mcandrew, 12, phillip avenue, karsul, ingleburn, 2251, vic, 19190904, 2626203
rec-3248-org, patrick, jervis, 34, mcphee place, the old parsonage, stanmore, 5125, nsw, 19620629, 8841195
rec-2176-org, raquel, clarke, , rechner place, valbella, concord, 2600, vic, 19100602, 1814299
rec-2645-org, erin, ulrick, 37, owen dixon drive, north hill medical centre, lakemba, 2011, vic, 19181026, 2175121
rec-899-org, joel, dimauro, 111, hingston close, highland grove, landsborough, 4741, nsw, 19320930, 9769687
rec-3314-dup-0, spratt, jackson, 12, slight place, oatland s court, beachyere, 3219, nsw, 19920721, 1338387
rec-1282-dup-0, , blacklow, 7200, crocker place, inishmore, windradyne, 2099, nsw, 19690808, 5390869
rec-3857-org, ethan, jessup, 8, yarrawonga street, , avondale heights, 2121, vic, 19040618, 3022934
rec-292-org, jackson, volframs, 123, bemm place, wandana, south melbourne, 6725, vic, 19880709, 3939756
rec-1423-org, benjamin, lowe, 31, therry place, rosetta village, westmeadows, 4428, nsw, 19771105, 5142745
rec-3558-org, chloe, mercorella, 632, brunswick circuit, bryntirion, prospect, 7051, tas, 19391110, 5037930
rec-337-org, george, george, 159, rocklands street, pontresina, margaret river, 4152, nsw, 19350611, 3352789
rec-320-org, lachlan, hayam, 56, emily bulcock crescent, marsden forest, north sydney, 6163, wa, 19030930, 3083874
rec-237-org, jaime, rabe, 206, moorehead place, lytton, torquay, 3094, vic, 19761212, 6366346
rec-2273-org, charlotte, chandler, 11, maharatta circuit, berkeley village, ingleburn, 6170, vic, 19781214, 4060871
rec-1963-org, charlotte, reid, 229, schonell circuit, civic centre, canterbury, 2107, vic, 19140629, 7273525
rec-1854-org, jazz, fotopoulos, 8, strathnairn place, villa 2, yackandandah, 4011, wa, 19360525, 3894184
rec-1893-org, alannah, secomb, 38, bundeela street, paladin stud farm, myponga, 4216, nsw, 19340309, 5474710
rec-2416-org, thomas, white, 24, phillimore place, , patterson lakes, 6056, nsw, 19330506, 4207108
rec-976-org, madeline, bouras, 75, federal highway, brentwood village, balcatta, 2062, nsw, 19411231, 2062121
rec-2369-org, grace, stanley, 191, ern florence crescent, burnside, kalorama, 2650, qld, 19561030, 5251700
rec-922-org, tiana, novak, 40, manu place, cobblecundy, reynella, 3820, qld, 19550906, 5081922
rec-1600-org, archie, carbone, 22, callabonna street, rosetta village, bayswater, 3147, qld, 19790405, 2459626
rec-1687-dup-2, blkae, sterry, 7, investigator street, glenview, isle of capri, 4212, vic, 19901017, 5600052
rec-2058-org, isabella, galbraith, 19, baume crescent, , monbulk, 2113, wa, 19100918, 3785501
rec-3891-dup-0, april, dreckow, 19, baynton street, cooloola farms, ingleburn, 3562, nsw, 19390315, 8829105
rec-1433-org, michael, mcturk, 264, mayfield hill street, pine hill, tarampa, 2340, wa, 19570723, 6666637
rec-3458-org, kiera, lund, 21, barlow street, berowra exch, inverleigh, 6280, qld, 19120408, 5619648
rec-3860-org, bailey, slape, 69, nullagine street, the willows, robina, 3072, nsw, 19610416, 5945296
rec-54-org, layla, flegg, 36, birdwood street, donore, hinton, 3028, nsw, 19890605, 1891517
rec-1563-org, amber, pouliotis, 6, carleton street, warwillah, seven hills, 6063, qld, 19290204, 9844514
rec-2276-org, hannah, bissett, 973, devonport street, , bayswater, 2540, vic, 19901021, 6855222
rec-1843-org, samuel, pesch, 1, kapunda street, amarillo, west perth, 5608, nsw, 19670225, 6780411
rec-274-org, imogen, hage, , galibal street, wurtulla shopping vlge, phillip, 3089, nsw, 19250517, 6704451
rec-2483-org, jessica, clarke, 2, simpson street, cooloola farms, altona north, 6050, tas, 19700117, 5214453
rec-633-dup-0, , guyatt, , callaghan street, castle pines, clarinda, 6562, wa, 19670217, 1573717
rec-2912-org, samantha, snell, 8, miller street, braeburn, kenilworth, 7248, nsw, 19560620, 4166432
rec-2753-org, matthew, abrahamson, 38, tyrrell circuit, st francis vlge, keilor, 3187, nsw, 19540728, 3231589
rec-3562-org, hannah, kobotheclas, 1, wattle street, rosebrook, wendouree, 2033, sa, 19821223, 6652659
rec-2738-org, hudson, denne, 20, abercorn crescent, araucaria precinct, potts point, 5008, wa, 19871217, 3744193
rec-2965-org, laura, campbell, 152, clive steele avenue, irrigation farm, yagoona, 3350, vic, 19160610, 6214635
rec-2733-org, maxin, musolino, 1, jinka street, kinross, windsor, 6160, qld, 19650409, 3686486
rec-2367-org, benjamin, blake, 5, agonis close, bindaree, doubleview, 3219, nsw, 19770407, 5009859
rec-534-dup-2, lachlan, wheatley, 30, goodwin street, rosetta village, mount gravatt, 4918, sa, 19620815, 8894816
rec-1557-org, chloe, dolby, 477, herschell circuit, woodridge, kingston, 2559, nsw, 19381005, 6770265
rec-623-dup-0, scott, , 50, wakelin circuit, southern cross, aldinga beach, 3226, nsw, 19740705, 8963912
rec-3166-org, ruby, stoneman, 29, mcgivern crescent, lourdes hostel, mayfield, 2137, nsw, 19630721, 7441466
rec-107-org, stirling, leslie, 6, mortimer lewis drive, telebang station, port lincoln, 6503, nsw, 19311106, 7452730
rec-2093-org, alisa, reid, 14, hay street, callitris, berkeley vale, 4740, wa, 19800916, 9786278
rec-3451-org, hannah, stephenson, 31, allchin circuit, coulter court, scarborough, 2291, nsw, 19610228, 5025918
rec-717-org, caitlin, white, 9, kambalda crescent, resson, kilmore, 4300, qld, 19850426, 5326539
rec-3072-org, emma, carmody, 26, kingsford smith drive, northbridge marina, concord, 4112, nsw, 19630327, 2801312
rec-3947-org, nacoya, versteeg, 121, kambalda crescent, villa 5, wyongah, 4305, vic, 19630622, 2137736
rec-455-org, fergus, lowe, 4, golden grove, , erindale, 5118, wa, 19640522, 1653650
rec-1080-org, teagan, deckert, 11, arkell place, , toowoomba, 3825, vic, 19181031, 8652994
